"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"57350",199410020001,1994,10,2,NA,0,NA,16,"Azerbaijan",7,"Central Asia",NA,"Baku",40.43495,49.867623,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,2,"Armed Assault",NA,NA,NA,NA,2,"Government (General)",14,"Judge/Attorney/Court","Govt","Building housing offices of General Prosecutor",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"59936",199508020006,1995,8,2,NA,0,NA,16,"Azerbaijan",7,"Central Asia",NA,"Baku",40.43495,49.867623,1,0,NA,NA,1,1,1,0,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",17,"Head of State",NA,"President Aliev",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"60819",199511060002,1995,11,6,NA,0,NA,16,"Azerbaijan",7,"Central Asia",NA,"Baku",40.43495,49.867623,1,0,NA,NA,1,1,1,0,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",17,"Head of State","Unk","President Aliyev",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missile",0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"61673",199602260008,1996,2,26,NA,0,NA,16,"Azerbaijan",7,"Central Asia",NA,"Baku",40.43495,49.867623,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",NA,"Parliamentary Deputy",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small caliber",1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"61692",199602280002,1996,2,28,NA,0,NA,16,"Azerbaijan",7,"Central Asia",NA,"Baku",40.43495,49.867623,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",NA,"Parliamentary Official",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Melee",23,"Knife or Other Sharp Object",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knife",1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"64691",199702210007,1997,2,21,NA,0,NA,16,"Azerbaijan",7,"Central Asia",NA,"Baku",40.43495,49.867623,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",NA,"Politician",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",9,"Melee",23,"Knife or Other Sharp Object",NA,NA,NA,NA,NA,NA,NA,NA,"Small caliber; Knife",1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"70134",200003220006,2000,3,22,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Khankendi","Stepanaket",39.829805,46.759851,1,0,"The centre of Stepanakert, in Nagorno-Karabakh Republic","3/22/2000: Arkady Gukasyan, the unofficial president of the Nagorno-Karabakh enclave, was shot and wounded as he was driving home in Stepanakert, in Nagorno-Karabakh Republic, Azerbaijan.  His driver and bodyguard were also injured in the attack.  The former Nagorno-Karabakh Defense Minister Samvel Babayan and his brother, Stepanakert Mayor Karo Babayan, were arrested in connection to the attack.  Government authorities stated that the attack was designed to undermine democratic reform.",1,1,1,0,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",18,"Government Personnel (excluding police, military)","Nagorno-Karabakh enclave government","Arkady Gukasyan, the unofficial president of the Nagorno-Karabakh enclave",16,"Azerbaijan",14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified","Civilians","The driver and bodyguard of the unofficial president",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Specific motive is unknown, but government authorities state that the incident was designed to undermine democratic reform",0,NA,NA,1,-99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Gunmen wound president of Nagorno-Karabakh in ambush,"" Dow Jones International News, March 22, 2000.","""Attempt on the life of Nagorny Karabakh president,"" Prime News, March 22, 2000.","Tigran Liloyan, ""2 officials arrested in Karabakh assassination attempt case,"" ITAR-TASS News Agency, March 22, 2000.","UMD Schmid 2012",-9,-9,0,-9,NA
"72693",200108170004,2001,8,17,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Zaqatala","Zaqatala",41.633611,46.643333,1,0,NA,"08/17/2001: A statue of Sheikh Shamil, leader of a 19th-century rebellion against Russian forces, was bombed by an unknown group in Zaqatala, Azerbaijan.",1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,14,"Private Citizens & Property",80,"Memorial/Cemetery/Monument","Azerbaijani Statues of Historical Figures","Statue of Sheikh Shamil in Zaqatala, Azerbaijan",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"The pedestal was shattered and the bust cracked from the explosion. The windows of a nearby house and cars were also blown out.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"“Memorial to rebel leader blown up in Azerbaijan,” Associated Press Worldstream, August 18, 2001","“Police arrest monument bombing suspects,"" ANS Television, August 17, 2001.","“Caucasus guerrilla leader's monument blown up in Azerbaijan,"" ANS Television, August 17, 2001.","CETIS",-9,-9,0,-9,NA
"72729",200108190004,2001,8,19,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Zaqatala","Zaqatala",41.633611,46.643333,1,0,NA,"08/19/2001: An attack was launched against the police station in Zaqatala, about 350 kilometers north of Baku, Azerbaijan. Five policemen were wounded in the attack by alleged Avar nationalists.",1,1,1,0,NA,NA,0,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,3,"Police",22,"Police Building (headquarters, station, school)","Azerbaijani Law Enforcement","Police Station in Zaqatala, Azerbaijan",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"The perpetrators were trying to free comrades arrested at the beginning of August 2001.",0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,0,0,1,3,"Minor (likely < $1 million)",NA,"The police station sustained minor damage.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"“Itar-Tass Russia and CIS news digest of August 19,” TASS, August 19, 2001.","“Attacks in N.Azerbaijan Attributed to Avar Separatists,” Kommersant, August 22, 2001.",NA,"CETIS",-9,-9,0,-9,NA
"72965",200108300004,2001,8,30,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Zaqatala","Zaqatala",41.633611,46.643333,1,0,NA,"08/30/2001: A group of unidentified assailants attacked the hotel hosting Deputy Interior Minister Zahid Dunyamaliyev and First Deputy Prosecutor-General Ramiz Rzayev in Zaqatala, Azerbaijan. No injuries occurred.",1,1,1,0,NA,NA,0,1,0,2,"Armed Assault",NA,NA,NA,NA,2,"Government (General)",18,"Government Personnel (excluding police, military)","Deputy Interior Minister of Azerbaijan","Zahid Dunyamaliyev",16,"Azerbaijan",2,"Government (General)",14,"Judge/Attorney/Court","First Deputy Prosecutor-General of Azerbaijan","Ramiz Rzayev",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"“Senior Azeri northern district officials attacked,” ANS-ChM Television, August 30, 2001.",NA,NA,"CETIS",-9,-9,0,-9,NA
"73122",200109280003,2001,9,28,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Zaqatala (District)","Unknown",41.588928,46.687849,4,0,"This incident occurred on the ninth kilometer of the Zaqatala-Balakan road in Zaqatala District.","09/28/2001: An unknown group attacked the traffic police post number 718 on the ninth kilometer of the Zaqatala-Balakan road in Zaqatala District, Azerbaijan. They used grenades and assault rifles, wounding one person and damaging six cars. One of the perpetrators was killed in the attack as well. No group claimed responsibility for the attack.",1,1,1,0,NA,NA,0,1,0,2,"Armed Assault",3,"Bombing/Explosion",7,"Facility/Infrastructure Attack",3,"Police",22,"Police Building (headquarters, station, school)","Azerbaijan Police","Police post 718 in Azerbaijan on the Zaqatala-Balakan road in Zaqatala District.",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",6,"Explosives/Bombs/Dynamite",7,"Grenade",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,1,3,"Minor (likely < $1 million)",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The dead body of Anvar Osmanov, a resident of Katex village, an assault rifle and one large-calibre fire arm owned by the criminals was found at the scene.","""One Dead in Attack on Police Checkpoint in Northern Azerbaijan,” Azerbaijani TV 1, September 29, 2001.",NA,NA,"CETIS",-9,-9,0,-9,NA
"73984",200205030005,2002,5,3,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Baku (City)","Baku",40.43495,49.867623,1,0,NA,"05/03/2002: An unknown perpetrator threw a grenade at the residence of Nasimi Musaffar Oglu Mehraliyev in Baku Azerbaijan. Mehraliyev was seriously injured in the attack and require hospitalization. No group claimed responsibility for the attack.",1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",1,"Assassination",NA,NA,14,"Private Citizens & Property",68,"Named Civilian","Civilian","Nasimi Musaffar Oglu Mehraliyev, a resident of Baku's Narimanov District",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",7,"Grenade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"One grenade was thrown at the victim's house",0,0,0,1,0,0,1,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The victim lived in a neighborhood that housed Azerbaijan's head of state.","“Man Injured in Grenade Attack Near Azerbaijani Presidential Residence,” Lider TV, May 3, 2002.",NA,NA,"CETIS",-9,-9,0,-9,NA
"82702",200704100011,2007,4,10,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Baku (City)","Baku",40.43495,49.867623,1,0,NA,"04/10/2007: Militants set fire to and destroyed a Catholic church in Baku, Azerbaijan, but there were no reports of casualties.  No one claimed responsibility for the incident.",1,1,1,0,NA,NA,0,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,15,"Religious Figures/Institutions",86,"Place of Worship","Church in Baku","Catholic Church",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",18,"Arson/Fire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Staff, “Azeri Imam Condemns Arson Attack on Catholic Church,” Baku Turan, April 11, 2007.",NA,NA,"CETIS",-9,-9,0,-9,NA
"88399",200808170021,2008,8,17,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Baku","Baku",40.43495,49.867623,1,0,"The incident occured at the Abu-Bekr mosque.","08/17/2008: On Sunday, at an undescript time, in Baku, Azerbaydzhan Territory, Azerbaijan, a grenade exploded during evening prayers at a packed mosque. Three were killed and 10 were injured. There were no claims of responsibility.",1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,15,"Religious Figures/Institutions",86,"Place of Worship","Abu-Bekr Mosque","The target was the Abu-Bekr mosque.",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"The specific motive for the attack is unknown.",0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",7,"Grenade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The explosive used was a hand grenade.",3,0,0,10,0,0,1,4,"Unknown",NA,"The extent of the property damage is unknown.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Associated Press, ""Mosque Attacked in Azerbaijan,"" Associated Press, August 17th, 2008.","Lexis Nexis, ""Azerbaijan Security Officers Arrest 18 Suspects In Baku Mosque Explosion,"" Interfax, September 8th, 2008.",NA,"ISVG",-9,-9,0,-9,NA
"88471",200808220014,2008,8,22,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Baku","Baku",40.43495,49.867623,1,0,"The bombing occurred at a transformer station in Baku, Baki, Azerbaijan.","08/22/2008: On Friday, in Baku, Baki, Azerbaijan, an improvised explosive device exploded at a transformer station when Bakielektrikshabaka electrical workers attempted to install a new transformer, killing two employees, wounding three others, and damaging the building. No group claimed responsibility, although authorities believed the Forest Brothers were responsible.",1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,21,"Utilities",107,"Electricity",NA,"Civilian electrical workers",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest Brothers",NA,NA,NA,NA,NA,"The specific motive for the attack is unknown.",1,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",17,"Other Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"An improvised explosive device was used in the attack.",2,0,0,3,0,0,1,4,"Unknown",NA,"A building and electrical transformers were damaged in the attack.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itar Tass News Agency (Russian Federation), ""Two Die, Two Injured in Baku Substation Blast,"" LexisNexis Academic, Itar Tass News Agency (Russian Federation), August 22, 2008.","National Counterterrorism Center, ""Two Civilians Killed, Three Others Wounded in IED Attack by Suspected Forest Brothers in Baku, Baki, Azerbaijan,"" Worldwide Incidents Tracking System, January 19, 2010.",NA,"ISVG",0,0,0,0,NA
"90573",200902110034,2009,2,11,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Baku","Baku",40.43495,49.867623,1,0,"The attack occured approximatley 150 meters from the victim's home in Baku, Azerbaijan.","02/11/2009: On Wednesday morning, the chief of the Azerbaijan Air Force, General Rail Rzayev, was shot and killed while on his way to work. General Rzayev was shot in the head when his driver stopped to throw out garbage, approximatley 150 meters from the victim's home. The shooter and weapon type are unknown and no group has claimed responsibility for this attack.",1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","General Rail Rzayev","The Chief of the Azerbaijan Air Force",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"The specific motive for the attack is unknown.",0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"An unknown firearm was used in the attack.",1,0,0,0,0,0,-9,4,"Unknown",NA,"It Is unknown if the attack caused any property damage.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agence France Presse, ""Head of Azerbaijani Air Force Shot Dead: Police,"" LexisNexis Academic, Agence France Presse, February 11, 2009.","Itar Tass News Agency, ""Azerbaijan Air Force Chief Assassinated,"" World News Connection, Itar Tass News Agency, February 11, 2009.",NA,"ISVG",-9,-9,0,-9,NA
"92291",200906180012,2009,6,18,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Jalilabad","Asadly",39.110373,48.323249,1,0,"The attack took place in Asadly, Jalilabad, Azerbaijan.","06/18/2009: On Thursday night at about 2245, in Asadly, Calilabad, Azerbaijan, assailants threw grenades and fired at soldiers and border guards at a border checkpoint, killing one soldier, wounding two border guards and reportedly killing an unknown amount of civilians. No damage was reported and no group claimed responsibility, although it was widely believed the Forest Brothers were responsible.",1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",2,"Armed Assault",NA,NA,4,"Military",36,"Military Checkpoint","Azerbaijani Military","Soldiers and border guards at a border checkpoint",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest Brothers",NA,NA,NA,NA,NA,"The specific motive for the attack is unknown.",1,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",7,"Grenade",5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown firearms and grenades were used in the attack.",NA,0,0,2,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Counterterrorism Center, ""One Soldier Killed, Two Border Guards Wounded in Grenade Attack by Suspected Forest Brothers in Asadly, Calilabad, Azerbaijan,"" Worldwide Incidents Tracking System, November 20, 2009.","BBC Monitoring Trans Caucasus Unit, ""Azerbaijan: Soldier, Several Civilians Said Killed near Iranion Border,"" LexisNexis Academic, BBC Monitoring Trans Caucasus Unit, June 19, 2009.",NA,"ISVG",0,0,0,0,NA
"128069",201403030087,2014,3,3,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Baku","Baku",40.412268,49.855477,1,0,NA,"03/03/2014: An explosive device detonated near the People's Front of Azerbaijan Party office in Baku city, Baku district, Azerbaijan. No one was injured in the blast; however, the explosion caused property damage. No group claimed responsibility for the incident.",1,1,1,1,4,"Lack of Intentionality",0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,14,"Private Citizens & Property",84,"Political Party Member/Rally","People's Front of Azerbaijan Party","Office",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,-99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"A building was damaged in this attack.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There is doubt that this incident meets terrorism-related criteria. While some sources indicated that the source of the explosion was a gas leak, other sources noted that there are no gas pipelines in the building's basement. Therefore, it is unknown if the blast was accidental or the result of an attack on the party's office.","""No casualties reported in blast near Azeri opposition party's office,"" APA Online, March 3, 2014.",NA,NA,"START Primary Collection",-9,-9,0,-9,NA
"140695",201411260062,2014,11,26,NA,0,NA,16,"Azerbaijan",7,"Central Asia","Baku","Baku",40.396667,49.973611,1,0,"The incident occurred in the Garachukhur neighborhood","11/26/2014: Assailants set fire to a mosque in Garachukhur neighborhood, Baku city, Azerbaijan. A guard was injured in the attack. No group claimed responsibility for the incident; however, security forces attributed the attack to Yekbun.",1,1,1,0,NA,NA,0,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,15,"Religious Figures/Institutions",86,"Place of Worship","Unknown","Mosque",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yekbun",NA,NA,NA,NA,NA,NA,0,NA,NA,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",18,"Arson/Fire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,3,"Minor (likely < $1 million)",7659,"A mosque was damaged in this attack.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Azerbaijan detains two suspects over arson attack on mosque in Baku,"" APA Online, December 1, 2014.","""Mosque serving as Salafi gathering place set to fire in Azerbaijan,"" Panorama.am, November 26, 2014.",NA,"START Primary Collection",0,0,0,0,NA
"141115",201412070127,2014,12,6,"2014-12-06 00:00:00",0,NA,16,"Azerbaijan",7,"Central Asia","Quba","Quba district",41.359738,48.512347,3,0,NA,"12/06/2014: Assailants attacked the house of a Jewish religious leader in Quba district, Quba rayon, Azerbaijan. No casualties were reported. No group claimed responsibility for the incident.",1,1,1,0,NA,NA,0,1,0,9,"Unknown",NA,NA,NA,NA,15,"Religious Figures/Institutions",85,"Religious Figure","Unknown","House of Jewish Leader",16,"Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,-99,-99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,-9,NA,NA,NA,"It is unknown if a house was damaged in this attack.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Program Summary: Baku ANS Television Azeri 1700 GMT 09 Dec 14,"" ANS Television, December 9, 2014.",NA,NA,"START Primary Collection",-9,-9,0,-9,NA
